Current_Word,Next_Word,Levenshtein_distance
Clara,California,6
California,Superior,9
Superior,Court,7
Court,Apple,5
Apple,Apple,0
Apple,Fans,5
Fans,MacWorld,7
MacWorld,Apple,7
Apple,December,7
December,Apple,7
Apple,December,7
December,Apple,7
Apple,PowerMac,8
PowerMac,G4,8
G4,Apple,5
Apple,Apple,0
Apple,Apple,0
Apple,Macintosh,9
Macintosh,Mac,6
Mac,Chief,5
Chief,Steve,5
Steve,Jobs,5
Jobs,MacWorld,7
MacWorld,San,7
San,Francisco,7
Francisco,Macintosh,7
Macintosh,UK,9
UK,Jobs,4
Jobs,Mac,4
Mac,Apple,5
Apple,Mr,5
Mr,Jobs,4
Jobs,Mac,4
Mac,January,6
January,Jobs,6
Jobs,Windows,5
Windows,PC,7
PC,Mr,2
Mr,Jobs,4
Jobs,Mac,4
Mac,January,6
January,Apple,7
Apple,Ian,5
Ian,Harris,5
Harris,UK,6
UK,Mac,3
Mac,Format,5
Format,PC-owning,8
PC-owning,Mac,9
Mac,Harris,5
Harris,Apple,6
Apple,Dell,4
Dell,Apple,4
Apple,Mac,5
Mac,PC,3
PC,Uk,2
Uk,Tuesday,7
Tuesday,Mr,7
Mr,Jobs,4
Jobs,Mr,4
Mr,Jobs,4
Jobs,MacWorld,7
World,Two,5
Two,UK,3
UK,Aaron,5
Aaron,Foster,6
Foster,David,6
David,Treacy,6
Treacy,Cyberathlete,10
Cyberathlete,Professional,12
Professional,League,11
League,CPL,6
CPL,World,5
World,Tour,4
Tour,Istanbul,7
Istanbul,CPL,8
CPL,World,5
World,Tour,4
Tour,Winners,6
Winners,Online,6
Online,CPL,6
CPL,Winners,7
Winners,Mr,6
Mr,Foster,5
Foster,Mr,5
Mr,Treacy,5
Treacy,World,6
World,Tour,4
Tour,UKs,4
UKs,Four-Kings,8
Four-Kings,Towards,8
Towards,Four-Kings,8
Four-Kings,Painkiller,10
Painkiller,UKs,10
UKs,PC,3
PC,December,8
December,Mr,7
Mr,Foster,5
Foster,Mr,5
Mr,Tracey,5
Tracey,Painkiller,9
Painkiller,Four-Kings,10
Four-Kings,Intel,10
Intel,UKs,5
UKs,Simon,5
Simon,Bysshe,6
Bysshe,Four-Kings,10
Four-Kings,Intel,10
EU,Controversial,13
Controversial,EU,13
EU,Poland,6
Poland,Poland,0
Poland,EU,6
EU,Critics,7
Critics,Polish,6
Polish,Directive,8
Directive,Patentability,10
Patentability,Computer-Implemented,16
Computer-Implemented,Inventions,18
Inventions,EU,10
EU,US,2
US,So,2
So,US-based,7
US-based,Amazoncom,9
Amazoncom,Critics,8
Critics,EU,7
EU,US,2
US,Eva,3
Eva,Lichtenberg,11
Lichtenberg,Austrian,10
Austrian,Green,6
Green,European,5
European,Parliament,8
Parliament,European,8
European,Parliament,8
Parliament,European,8
European,Union,6
Rings,Gambling,6
Gambling,Many,6
Many,UKs,4
UKs,Increasing,9
Increasing,Paul,9
Paul,King,4
King,Cisco,4
Cisco,Mr,5
Mr,King,4
King,Distributed,10
Distributed,Denial-of-Service,14
Denial-of-Service,Many,16
Many,DDoS,4
DDoS,Mr,4
Mr,King,4
King,Malcolm,7
Malcolm,Seagrave,7
Seagrave,Energis,7
Energis,Bigger,6
Bigger,Mr,5
Mr,Seagrave,7
Seagrave,However,7
However,Maria,7
Maria,Capella,5
Capella,Pipex,5
Pipex,DDoS,5
DDoS,Ms,4
Ms,Capella,7
Capella,DDoS,7
DDoS,Typically,9
Typically,Hijacked,8
Hijacked,Many,7
Many,PCs,4
PCs,Often,5
Often,Pipex,4
Pipex,Ms,5
Ms,Capella,7
Capella,Energis,7
Energis,Mr,6
Mr,Seagrave,7
Seagrave,Mr,7
Mr,Seagrave,7
Seagrave,Also,8
Also,DDoS,4
DDoS,Information,10
Information,Energis,8
Energis,Sometimes,7
Sometimes,Mr,9
Mr,Seagrave,7
Broadband,Lufthansa,8
Lufthansa,British,7
British,Airways,6
Airways,Britons,6
Britons,BT,6
BT,Telewest,8
Telewest,Broadband,9
Broadband,April,9
April,Point,5
Point,Topic,4
Topic,September,8
September,UK,9
UK,December,8
December,BT,8
BT,Broadband,8
Broadband,Oclock,9
Oclock,News,6
News,Sun,4
Sun,May,3
May,BT,3
BT,BT,0
BT,ADSL,4
ADSL,BT,4
BT,UK,2
UK,France,6
France,Netherlands,8
Netherlands,BTs,10
BTs,Northern,8
Northern,Ireland,7
Ireland,Another,7
Another,BTs,7
BTs,Broadband,8
Broadband,NTL,9
NTL,Telewest,8
Telewest,Broadband,9
Blogs,Web,5
Web,Iraqi,5
Iraqi,Salam,5
Salam,Paxs,4
Paxs,US-led,6
US-led,Iranian,7
Iranian,Mohammad,6
Mohammad,Ali,8
Ali,Abtahi,4
Abtahi,Islamic,5
Islamic,Republics,7
Republics,US,9
US,November,8
November,Andrew,7
Andrew,Nachison,8
Nachison,Director,7
Director,Media,7
Media,Center,5
Center,US-based,7
US-based,US,6
US,Among,5
Among,George,4
George,W,6
W,Bushs,5
Bushs,Mr,5
Mr,Nachison,8
Nachison,TV,8
TV,BBC,3
BBC,News,4
News,Others,4
Others,French,6
French,Le,5
Le,Monde,4
Monde,Mr,4
Mr,Nachison,8
Nachison,However,8
However,Noam,6
Noam,Chomsky,6
Chomsky,Mr,7
Mr,Nachison,8
Nachison,Blog,7
Blog,Technorati,9
Technorati,Tools,8
Tools,Googles,3
Googles,Blogger,4
Blogger,MovableType,10
MovableType,MSN,10
MSN,Spaces,6
Spaces,US,6
US,Pew,3
Pew,Internet,7
Internet,American,7
American,Life,7
Life,Mr,4
Mr,Nachison,8
Gadget,Technology,10
Technology,Consumer,9
Consumer,Electronics,11
Electronics,Show,10
Show,Las,4
Las,Vegas,3
Vegas,Ebay,4
Ebay,Rethink,7
Rethink,Intel,6
Intel,Apple,5
Apple,IBM,5
IBM,US,3
US,US,0
US,Environmental,13
Environmental,Protection,10
Protection,Agency,9
Agency,Consumer,8
Consumer,Electronics,11
Electronics,Association,10
Association,Ebays,10
Ebays,David,5
David,Stern,5
Stern,BBC,5
BBC,News,4
News,Teenagers,7
Teenagers,Yet,8
Yet,Deloitte,6
Deloitte,Schemes,8
Schemes,US,7
US,RIPMobile,9
RIPMobile,CES,9
CES,Seth,4
Seth,Heine,4
Heine,RIPMobile,7
RIPMobile,One,8
One,Mr,3
Mr,Heine,5
Heine,BBC,5
BBC,News,4
News,Europe,6
Europe,US,6
US,Intel,5
Intel,CES,5
CES,Intels,6
Intels,Allen,5
Allen,Wilson,4
Wilson,BBC,6
BBC,News,4
News,Europe,6
Europe,European,2
European,Union,6
Union,WEEE,5
WEEE,Electronic,10
Electronic,Electrical,4
Electrical,Equipment,9
Equipment,August,7
August,Elements,7
Elements,EU,7
EU,EPA,2
EPA,PDAs,3
PDAs,Although,8
Although,January,8
January,European,8
European,Commission,9
Commission,Code,8
Code,Conduct,4
Conduct,CES,6
CES,EPA,3
EPA,Energy,5
Energy,Star,5
Star,Energy,5
Energy,Star,5
Star,China,5
China,US,5
US,EPA,3
EPA,EPAs,1
EPAs,Andrew,6
Andrew,Fanara,5
Fanara,Initiatives,10
Initiatives,US,11
US,EPA,3
Kenyan,Mbita,5
Mbita,Point,4
Point,Kenya,5
Kenya,EduVision,9
EduVision,Matthew,9
Matthew,Herren,6
Herren,EduVision,8
EduVision,BBC,9
BBC,Go,3
Go,Digital,7
Digital,E-slates,7
E-slates,E-slates,0
E-slates,E-slates,0
E-slates,Mr,8
Mr,Herren,5
Herren,EduVision,8
EduVision,Linux-based,10
Linux-based,Users,10
Users,EduVision,8
EduVision,Mr,9
Mr,Herren,5
Herren,Google,6
Google,Africa,6
Africa,Oxford,6
Oxford,Harvard,5
Harvard,Currently,8
Currently,Mr,8
Mr,Herren,5
Herren,EduVision,8
EduVision,E-slates,8
E-slates,Maciej,7
Maciej,Sundra,6
Sundra,E-slates,8
Web,Asia,4
Asia,Bloggers,8
Bloggers,Indian,8
Indian,Rohit,5
Rohit,Gupta,5
Gupta,Dogs,5
Dogs,Borders,5
Borders,India,6
India,Pakistan,6
Pakistan,Sundays,8
Sundays,Mr,7
Mr,Gupta,5
Gupta,One,5
One,Sri,3
Sri,Lankan,6
Lankan,Morquendi,8
Morquendi,Morquendi,0
Morquendi,SMS,9
SMS,Sri,2
Sri,Lanka,5
Lanka,SMSes,5
SMSes,Mr,4
Mr,Gupta,5
Gupta,People,5
People,SMS,6
SMS,TV,3
TV,Soon,4
Soon,Morquendis,8
Morquendis,Morquendi,1
Morquendi,Sri,7
Sri,Lankan,6
Lankan,Morquendis,9
Morquendis,Mr,8
Mr,Gupta,5
Gupta,Morquendis,9
Morquendis,Mr,8
Mr,Gupta,5
Gupta,Morquendi,8
Morquendi,Others,8
Others,Dina,6
Dina,Mehta,4
Mehta,Indian,5
Indian,South,6
South,East,4
East,Asia,4
Asia,Earthquake,9
Earthquake,Tsunami,9
Tsunami,Blog,7
Blog,OK,4
OK,India,5
India,India,0
India,Sri,4
Sri,Lanka,5
Lanka,Malaysia,6
Malaysia,Ms,6
Ms,Mehta,4
Mehta,Bloggers,8
Bloggers,United,7
United,States,4
States,Ramdhan,7
Ramdhan,Yadav,4
Yadav,Kotamaraja,8
Kotamaraja,India,9
India,Dallas,5
Dallas,Mr,6
Mr,Kotamaraja,9
Kotamaraja,So,9
So,Then,4
Then,Mr,4
Mr,Kotamaraja,9
Kotamaraja,Id,10
Id,News,4
News,Sri,4
Sri,Lanka,5
Lanka,Morquendi,8
Morquendi,One,8
One,Heretic,6
Heretic,Heretic,0
Heretic,Ever,6
Ever,Heretic,6
Heretic,Clark,7
Clark,Boyd,5
Boyd,World,3
World,BBC,5
BBC,World,5
World,Service,6
Service,WGBH-Boston,11
Portable,PlayStation,8
PlayStation,Sonys,10
Sonys,PlayStation,10
PlayStation,Portable,8
Portable,Japan,7
Japan,December,8
December,PSP,8
PSP,Need,4
Need,Speed,2
Speed,Ridge,5
Ridge,Racer,4
Racer,Metal,5
Metal,Gear,3
Gear,Acid,4
Acid,Vampire,6
Vampire,Chronicle,7
Chronicle,Sony,7
Sony,PSP,4
PSP,Europe,6
Europe,US,6
US,Fifa,4
Fifa,UK,4
UK,Pro,3
Pro,Evolution,8
Evolution,Soccer,8
Soccer,Konamis,6
Konamis,Pro,7
Pro,Evo,2
Evo,LMA,3
LMA,Manager,7
Manager,Tony,6
Tony,Hawks,5
Hawks,Underground,11
Underground,Star,10
Star,Wars,3
Wars,Battlefront,9
Battlefront,Disney,10
Disney,Sharks,6
Sharks,Tale,5
Tale,Fans,3
Fans,Gran,3
Gran,Turismo,6
Turismo,Europe,5
Europe,Sony,5
Sony,PAL,4
PAL,GT4,3
GT4,Christmas,9
Christmas,PAL,9
PAL,Japan,5
Japan,Gran,3
Gran,Turismo,6
Turismo,PlayStation,10
PlayStation,Japan,8
Japan,USA,5
USA,Halo,4
Halo,US,4
US,US,0
US,Tuesday,7
Tuesday,November,7
November,United,7
United,States,4
States,Xboxs,5
Xboxs,Peter,5
Peter,Moore,5
Moore,November,6
Viewers,TV,7
TV,Imagine,7
Imagine,Titanic,6
Titanic,Star,5
Star,Wars,3
Wars,Manipulating,11
Manipulating,European,9
European,Union,6
Union,New,5
New,Media,4
Media,New,4
New,Millennium,9
Millennium,Viewers,8
Viewers,TV,7
TV,BT,2
BT,CCTV,3
CCTV,One,4
One,TV,3
TV,Participants,12
Participants,Finland,9
Finland,Finnish,4
Finnish,TV,7
TV,Another,7
Another,BBCs,7
BBCs,Mervyn,6
Mervyn,Peakes,5
Peakes,Gormenghast,9
Gormenghast,BBC,11
BBC,Dr,3
Dr,Doug,3
Doug,Williams,8
Williams,BT,8
BT,NM2s,4
NM2s,TV,4
TV,Lego,4
Lego,TV,4
TV,NM2s,4
NM2s,Peter,5
Peter,Stollenmayer,9
Stollenmayer,John,10
John,Wyver,5
Wyver,TV,5
TV,Illuminations,13
Illuminations,Television,8
Television,Limited,9
Limited,Mr,7
Mr,Wyver,4
Wyver,Mr,4
Mr,Wyver,4
Wyver,Golden,5
Golden,Age,5
Age,Renaissance,10
Renaissance,NM2,11
Pandas,Wolong,6
Wolong,Nature,6
Nature,Reserve,5
Reserve,Sichuan,7
Sichuan,Province,8
Province,China,6
China,Using,3
Using,Wolong,4
Wolong,Zhang,4
Zhang,Hemin,5
Hemin,Wolong,5
Wolong,Nature,6
Nature,Reserve,5
Reserve,Intel,6
Intel,Wolong,6
Wolong,Infant,5
Infant,Globio,6
Globio,Global,2
Global,Biodiversity,11
Biodiversity,Education,10
Education,Children,8
Children,Portland,8
Portland,Oregon,6
Oregon,US,6
US,Globio,6
Globio,Gerry,5
Gerry,Ellis,5
Tough,Firms,5
Firms,UK,5
UK,Jeremy,6
Jeremy,Flynn,6
Flynn,Vodafone,7
Vodafone,Mr,8
Mr,Flynn,5
Flynn,Websites,8
Websites,Mr,8
Mr,Flynn,5
Flynn,Mobile,6
Mobile,Entertainment,11
Entertainment,Forum,11
Forum,UKs,5
UKs,Andrew,6
Andrew,Bud,5
Bud,MEF,3
MEF,MBlox,4
MBlox,Christian,9
Christian,Harris,7
Harris,Zed,6
Zed,January,7
January,Mr,6
Mr,Flynn,5
Flynn,Also,4
Also,Mr,4
Mr,Flynn,5
Flynn,Vodafone,7
Vodafone,Mr,8
Mr,Flynn,5
People,Cranfield,8
Cranfield,University,10
University,Evil,8
Evil,Twin,3
Twin,Wi-fi,5
Wi-fi,London,6
London,Professor,7
Professor,Brian,8
Brian,Collins,6
Collins,Cranfield,7
Cranfield,University,10
University,BT,10
BT,Openzone,8
Openzone,UK,8
UK,BBC,3
BBC,News,4
News,Chris,4
Chris,Clark,4
Clark,BTs,5
BTs,BT,1
BT,Openzone,8
Openzone,Mr,8
Mr,Clark,4
Clark,Dr,4
Dr,Nobles,6
Nobles,Cybercriminals,12
Cybercriminals,Anyone,13
Anyone,Dr,6
Dr,Phil,4
Phil,Nobles,5
Nobles,Cranfield,8
Cranfield,Although,9
Although,Public,8
Public,BT,6
BT,Openzone,8
Openzone,Cloud,7
Cloud,Mr,5
Mr,Clark,4
Clark,Dr,4
Dr,Nobles,6
Nobles,Science,7
Science,Museums,6
Museums,Dana,7
Dana,Centre,5
Centre,London,5
London,Thursday,7
Mobiles,Mobile,1
Mobile,UK,6
UK,Britains,8
Britains,Vodafone,7
Vodafone,January,8
January,Ernie,6
Ernie,Wise,4
Wise,Britons,6
Britons,Mobiles,6
Mobiles,New,6
New,York,4
York,UK,4
UK,St,2
St,Katherines,9
Katherines,Vodafones,7
Vodafones,Newbury,9
Newbury,Vodafone,8
Vodafone,UK,8
UK,January,7
January,Cellnet,7
Cellnet,O2,7
O2,Mike,4
Mike,Caudwell,7
Caudwell,Vodafone,8
Vodafone,Vodafone,0
Vodafone,Vodafone,0
Vodafone,UK,8
UK,Cellnet,7
Cellnet,Vodafone,7
Vodafone,UK,8
UK,One2One,7
One2One,T-Mobile,7
T-Mobile,Orange,7
Orange,UK,6
UK,Called,6
Called,Global,6
Global,System,6
System,Mobiles,6
Mobiles,Mr,6
Mr,Caudwell,8
Half,UKs,4
UKs,Multimedia,10
Multimedia,Britons,9
Britons,Figures,6
Figures,Mobile,6
Mobile,Data,6
Data,Association,9
Association,GPRS,11
GPRS,MMS,3
MMS,GPRS,3
GPRS,MDA,4
MDA,UK,3
UK,GPRS,4
GPRS,MDA,4
MDA,September,9
September,UK,9
UK,GPRS,4
GPRS,GPRS,0
GPRS,Downloadable,12
Downloadable,BandAid,10
BandAid,MDA,6
MDA,Prime,5
Prime,Minister,6
Minister,Tony,7
Tony,Blair,5
Blair,Multimedia,8
Multimedia,UK,10
UK,Septembers,10
Septembers,Continental,10
Continental,Research,10
Research,MMS,8
MMS,UK,3
UK,MMS,3
MMS,Mobile,5
Mobile,MMS,5
MMS,MMS,0
MMS,MMS,0
US,T-Mobile,8
T-Mobile,US,8
US,T-Mobile,8
T-Mobile,Californian,9
Californian,Nicholas,9
Nicholas,Lee,8
Lee,Jacobsen,7
Jacobsen,October,5
October,Mr,6
Mr,Jacobsen,8
Jacobsen,T-Mobiles,6
T-Mobiles,T-Mobile,1
T-Mobile,US,8
US,Secret,6
Secret,Service,5
Service,Peter,6
Peter,Dobrow,6
Dobrow,T-Mobile,6
T-Mobile,Mr,7
Mr,Jacobsens,9
Jacobsens,Although,9
Although,Mr,8
Mr,Jacobsen,8
Jacobsen,Mr,8
Mr,Dobrow,5
Dobrow,T-Mobile,6
T-Mobile,US,8
US,Secret,6
Secret,Service,5
Service,T-Mobile,6
T-Mobile,Associated,7
Associated,Press,10
Press,Mr,4
Mr,Jacobsen,8
Jacobsen,Secret,6
Secret,Service,5
Service,Los,7
Los,Angeles,6
Angeles,Mr,7
Mr,Jacobsen,8
Jacobsen,March,7
March,October,7
October,T-Mobile,6
T-Mobile,Deutsche,7
Deutsche,Telekom,7
Telekom,US,7
Apple,Apple,0
Apple,Mac,5
Mac,OSX,3
OSX,Tiger,5
Tiger,October,5
October,December,4
December,Apple,7
Apple,Tiger,5
Tiger,Last,5
Last,Apple,5
Apple,Developer,7
Developer,Connection,9
Connection,Apple,9
Apple,Developer,7
Developer,Connection,9
Connection,Apple,9
Apple,Apple,0
Apple,BitTorrent,9
BitTorrent,BitTorrent,0
BitTorrent,Last,9
Last,Motion,6
Motion,Picture,6
Picture,Association,9
Association,America,9
America,BitTorrent,9
BitTorrent,Apple,9
Apple,December,7
December,PowerMac,7
PowerMac,G4,8
G4,Monday,6
Monday,US,6
US,District,8
District,Court,6
Court,California,8
California,MacWorld,7
MacWorld,San,7
San,Francisco,7
Napster,Music,6
Music,Paying,5
Paying,Paul,4
Paul,Myers,5
Myers,Wippit,6
Wippit,UK-based,8
UK-based,Napster,7
Napster,Napster,0
Napster,Go,7
Go,UK,2
UK,Microsoft,9
Microsoft,Windows,7
Windows,Digital,6
Digital,Rights,4
Rights,Management,9
Management,Janus,8
Janus,Samsung,5
Samsung,Rio,7
Rio,Creative,7
Creative,Currently,6
Currently,US,9
US,Users,4
Users,Napster,5
Napster,PC,7
PC,Napster,7
Napster,Mr,6
Mr,Myers,3
Myers,Format,6
Format,Wippit,5
Wippit,Wippit,0
Google,Microsoft,8
Microsoft,Yahoo,7
Yahoo,Yonca,4
Yonca,Brunini,6
Brunini,Yahoo,7
Yahoo,Ms,5
Ms,Brunini,7
Brunini,BBC,6
BBC,News,4
News,TV,4
TV,Veteran,7
Veteran,Hotbot,6
Hotbot,Altavista,7
Altavista,Urs,8
Urs,Holzle,6
Holzle,Google,3
Google,Google,0
Google,Google,0
Google,September,8
September,Others,7
Others,Microsoft,8
Microsoft,Microsoft,0
Microsoft,Mr,7
Mr,Holzle,6
Holzle,Microsoft,8
Microsoft,Yahoo,7
Yahoo,Ask,5
Ask,Jeeves,6
Jeeves,Amazon,6
Amazon,Web,6
Web,Google,6
Google,PC,6
PC,Search,6
Search,Yahoos,6
Yahoos,Yonca,5
Yonca,Brunini,6
Brunini,Holy,7
Holy,Grail,5
US,US,0
US,Texas,5
Texas,Texas,0
Texas,Texas,0
Texas,Ryan,4
Ryan,Samuel,6
Samuel,Pitylak,7
Pitylak,University,9
University,Mark,9
Mark,Stephen,7
Stephen,Trotter,6
Trotter,California,9
California,PayPerAction,10
PayPerAction,LLC,12
LLC,Leadplex,7
Leadplex,LLC,7
LLC,Leadplex,7
Leadplex,Inc,8
Inc,Greg,4
Greg,Abbott,6
Abbott,Texas,6
Texas,Mr,5
Mr,Pitylak,7
Pitylak,Mr,7
Mr,Trotters,7
Trotters,Controlling,9
Controlling,Assault,10
Assault,Non-Solicited,11
Non-Solicited,Pornography,11
Pornography,Marketing,10
Marketing,Act,8
Act,Texas,5
Texas,Electronic,9
Electronic,Mail,9
Mail,Solicitation,10
Solicitation,Act,10
Act,Texas,5
Texas,Deceptive,8
Deceptive,Trade,8
Trade,Practices,6
Practices,Act,7
Act,Mr,3
Mr,Abbott,6
Abbott,Texas,6
Texas,Lawyers,6
Lawyers,PayPerAction,9
PayPerAction,Can-Spam,11
Can-Spam,Act,8
Act,Lin,3
Lin,Hughes,6
Hughes,Mr,6
Mr,Pitylak,7
Pitylak,Mr,7
Mr,Trotter,6
Trotter,US,7
US,Federal,7
Federal,Trade,6
Trade,Commission,10
Commission,FTC,10
FTC,CAN-Spam,8
CAN-Spam,Act,7
Mobiles,Mobiles,0
Mobiles,Despite,6
Despite,Jupiter,4
Jupiter,Gartner,5
Gartner,TV,7
TV,Europe,6
Europe,Technical,9
Technical,Batteries,9
Batteries,Bringing,7
Bringing,Fifty,7
Fifty,Europeans,9
Europeans,PC,9
PC,Thomas,6
Thomas,Husson,6
Husson,Jupiter,6
Jupiter,Apples,5
Apples,Napster,5
Napster,TV,7
TV,US,2
US,TiVo,4
TiVo,Go,3
Go,TV,2
TV,But,3
But,Gartner,6
Gartner,TV,7
TV,Europe,6
Europe,Currently,7
Currently,TV-like,9
TV-like,European,8
European,Italys,8
Italys,TIM,6
TIM,Mobile,6
Mobile,TV,6
TV,Various,7
Various,TV,7
TV,Europe,6
Europe,Berlin,5
Berlin,Helsinki,5
Helsinki,TV,8
TV,Norwegian,9
Norwegian,Broadcasting,10
Broadcasting,Corporation,9
Corporation,TV,11
TV,TV,0
TV,European,8
European,Telecommunications,15
Telecommunications,Institute,16
Institute,Digital,7
Digital,Video,6
Video,Broadcasting,11
Broadcasting,Handheld,11
Handheld,TV,8
TV,Europe,6
Europe,Operators,7
Operators,Handsets,8
Handsets,DVB-H,8
DVB-H,TV,4
TV,TV,0
TV,People,6
People,TV,6
TV,Gartner,7
Gartner,Digital,7
Digital,Europes,7
Europes,Sky+,7
Sky+,TV,4
TV,XDA,3
XDA,II,3
II,Nokia,5
Nokia,SonyEricsson,10
SonyEricsson,P900,12
P900,Orange,6
Orange,E200,6
E200,InStat/MDR,10
Yahoo,Yahoo,0
Yahoo,Stanford,6
Stanford,University,10
University,David,8
David,Filo,5
Filo,Jerry,5
Jerry,Yang,5
Yang,Originally,9
Originally,Guide,9
Guide,World,5
World,Wide,4
Wide,Web,3
Web,Yahoo,5
Yahoo,Century,7
Century,Jonathan,6
Jonathan,Swift,7
Swift,Gullivers,8
Gullivers,Travels,6
Travels,Mr,6
Mr,Yang,4
Yang,March,4
March,April,4
April,Sequoia,6
Sequoia,Capital,7
Capital,Apple,6
Apple,Computer,6
Computer,Cisco,7
Cisco,Systems,6
Systems,Yahoo,7
Yahoo,April,5
April,Google,5
Google,MSN,6
MSN,AOL,3
AOL,Jerry,5
Jerry,Yang,5
Yang,Yahoo,3
Games,Video,4
Video,Recent,5
Recent,London,6
London,Institute,9
Institute,Education,8
Education,Martin,6
Martin,Owen,5
Owen,Futurelab,8
Futurelab,Mr,8
Mr,Owen,4
Owen,Futurelab,8
Futurelab,Liverpool-based,12
Liverpool-based,Lateral,11
Lateral,Visions,7
Visions,Dr,7
Dr,Carl,3
Carl,Gavin,4
Gavin,Lateral,6
Lateral,Visions,7
Visions,Racing,5
Racing,Academy,6
Academy,Futurelab,8
Futurelab,Mr,8
Mr,Owen,4
Owen,Players,6
Players,Teamwork,6
Teamwork,Futurelab,9
Futurelab,Mr,8
Mr,Owen,4
Owen,Bristol,7
Bristol,Ben,6
Ben,Williamson,9
Williamson,Futurelab,10
Futurelab,Dr,8
Dr,Gavin,5
Gavin,Professor,9
Professor,Angela,8
Angela,MacFarlane,8
MacFarlane,Bristol,9
Bristol,University,8
University,Use,8
Use,Sim,3
Sim,City,3
City,Traditionally,10
Traditionally,Games,12
Games,Learning,7
Learning,Already,7
Already,Civilisation,10
Civilisation,Age,12
Age,Empire,5
Empire,Mr,5
Mr,Owen,4
Owen,Grand,4
Grand,Theft,5
Theft,Auto,5
Halo,Xbox,4
Xbox,Halo,4
Halo,US,4
US,November,8
November,UK,8
UK,Halo,4
Halo,Halo,0
Halo,Remembrance,10
Remembrance,Things,10
Things,Past,6
Past,Larry,4
Larry,Nivens,6
Nivens,Ringworld,8
Ringworld,Starship,9
Starship,Troopers,8
Troopers,Halo,7
Halo,Dolby,4
Dolby,Digital,6
Digital,Halo,6
Halo,Produced,8
Produced,Bungie,7
Bungie,Microsoft,9
Microsoft,Xbox,8
Xbox,Claude,6
Claude,Errera,6
Errera,HaloBungieOrg,11
HaloBungieOrg,Halo,9
Halo,Halo,0
Halo,LAN,4
LAN,PC,3
PC,Halo,4
Halo,Halo,0
Halo,Errera,6
Errera,Halo,6
Halo,Xbox,4
Xbox,November,7
November,US,8
US,Halo,4
Halo,Edge,4
Edge,Errera,4
Errera,Halo,6
Halo,Errera,6
Errera,Master,5
Master,Chief,5
Chief,Video,4
Video,Speculation,10
Speculation,Errera,10
Errera,Somebody,7
Somebody,Microsofts,9
Microsofts,Bungie,10
Bungie,Halo,6
Halo,November,8
November,US,8
US,November,8
November,UK,8
Sony,Sony,0
Sony,PC,4
PC,Pro,2
Pro,Magazine,8
Magazine,Conferring,8
Conferring,PC,10
PC,Pros,3
Pros,Sonys,4
Sonys,PCG-X505/P,10
PCG-X505/P,Vaio,10
Vaio,Toshiba,6
Toshiba,AMD,7
AMD,Intel,5
Intel,Paul,4
Paul,Trotter,7
Trotter,PC,7
PC,Pro,2
Pro,Sony,4
Sony,Sonys,1
Sonys,Clie,5
Clie,PEG,4
PEG,UX50,4
UX50,Sony,4
Sony,Vaio,4
Vaio,W1,4
W1,RA-104,5
RA-104,Mr,6
Mr,Trotter,6
Trotter,Sonys,6
Sonys,W1,5
W1,PCs,3
PCs,LEDs,3
LEDs,Sony,4
Sony,Mr,4
Mr,Trotter,6
Trotter,PC,7
PC,Pros,3
Pros,Canons,4
Canons,EOS,6
EOS,Wanted,6
Wanted,Hardware,7
Hardware,Microsofts,9
Microsofts,Media,9
Media,Player,6
Player,Wanted,5
Wanted,Software,7
Software,PC,8
PC,Pro,2
Pro,Mr,2
Mr,Trotter,6
Trotter,Reliability,11
Reliability,Service,9
Service,Awards,7
Awards,Net-based,8
Net-based,Crucial,8
Crucial,Online,6
Online,Vendor,6
Vendor,Novatech,8
Nuclear,International,12
International,Atomic,11
Atomic,Energy,6
Energy,Agency,4
Agency,Livio,6
Livio,Costantini,9
Costantini,IAEA,10
IAEA,IAEA,0
IAEA,November,8
November,Computer,5
Computer,IAEA,8
IAEA,Peter,5
Peter,Smith,5
Smith,IAEA,5
IAEA,US,4
US,UK,1
Games,Computer,6
Computer,Academics,9
Academics,Institute,9
Institute,Education,8
Education,London,7
London,University,10
University,Pupils,9
Pupils,Caroline,7
Caroline,Pelletier,8
Pelletier,Researchers,8
Researchers,Diane,9
Diane,Carr,4
Carr,Sixth-form,9
Sixth-form,Barney,10
Barney,Oram,5
Oram,TV,4
TV,A-level,7
A-level,Long,7
Long,Road,3
Road,Sixth,5
Sixth,Form,5
Form,College,6
College,Cambridge,6
Cambridge,Dr,8
Dr,Andrew,5
Andrew,Burn,5
Burn,Institute,8
Institute,Educations,9
Educations,Centre,9
Centre,Study,6
Study,Children,7
Children,Youth,8
Youth,Media,5
Media,Roger,5
Roger,Bennett,6
Bennett,Entertainment,9
Entertainment,Leisure,11
Leisure,Software,6
Software,Publishers,9
Publishers,Association,10
Association,Tuesday,10
Tuesday,London,6
London,Department,9
Department,Trade,8
Trade,Industry,8
Podcasts,DIY,8
DIY,Apple,5
Apple,MTV,5
MTV,VJ,3
VJ,Adam,4
Adam,Curry,5
Curry,Podcasting,10
Podcasting,Apple,10
Apple,PC,5
PC,Using,5
Using,XML,5
XML,RSS,3
RSS,Really,5
Really,Simple,5
Simple,Syndication,9
Syndication,Mr,11
Mr,Curry,4
Curry,MP3,5
MP3,Mr,2
Mr,Curry,4
Curry,Daily,4
Daily,Source,6
Source,Code,4
Code,Next,4
Next,Big,4
Big,Thing,3
Thing,Radio,5
